filename,width,height,class,xmin,ymin,xmax,ymax
frame0383.png,640,360,ball,354,150,372,167
frame0384.png,640,360,robot,448,94,492,204
frame0384.png,640,360,ball,354,150,372,167
frame0385.png,640,360,robot,448,94,492,204
frame0385.png,640,360,ball,356,150,374,167
frame0386.png,640,360,robot,448,94,492,204
frame0386.png,640,360,ball,357,148,375,165
frame0387.png,640,360,robot,448,94,492,204
frame0387.png,640,360,ball,357,148,375,165
frame0388.png,640,360,robot,448,94,492,204
frame0388.png,640,360,ball,357,148,375,165
frame0389.png,640,360,robot,448,94,492,204
frame0389.png,640,360,ball,356,150,374,167
frame0390.png,640,360,robot,448,94,492,204
frame0390.png,640,360,ball,356,150,374,167
frame0391.png,640,360,robot,448,94,492,204
frame0391.png,640,360,ball,356,150,374,167
frame0392.png,640,360,robot,448,94,492,204
frame0392.png,640,360,ball,356,150,374,167
frame0393.png,640,360,robot,448,94,492,204
frame0393.png,640,360,ball,356,150,374,167
frame0394.png,640,360,robot,448,94,492,204
frame0394.png,640,360,ball,356,150,374,167
frame0395.png,640,360,robot,448,94,492,204
frame0395.png,640,360,ball,356,150,374,167
frame0396.png,640,360,robot,448,94,492,204
frame0396.png,640,360,ball,356,149,374,166
frame0397.png,640,360,robot,448,94,492,204
frame0397.png,640,360,ball,356,149,374,166
frame0398.png,640,360,robot,450,94,494,204
frame0398.png,640,360,ball,356,149,374,166
frame0399.png,640,360,robot,454,94,498,204
frame0399.png,640,360,ball,356,149,374,166
frame0400.png,640,360,robot,454,94,498,204
frame0400.png,640,360,ball,358,150,376,167
frame0401.png,640,360,robot,454,94,498,204
frame0401.png,640,360,ball,356,150,374,167
frame0402.png,640,360,robot,454,94,498,204
frame0402.png,640,360,ball,354,148,372,165
frame0403.png,640,360,robot,454,94,498,204
frame0403.png,640,360,ball,353,148,371,165
frame0404.png,640,360,robot,454,94,498,204
frame0404.png,640,360,ball,353,147,371,164
frame0405.png,640,360,robot,454,94,498,204
frame0405.png,640,360,ball,356,148,374,165
frame0406.png,640,360,robot,454,94,498,204
frame0406.png,640,360,ball,355,147,373,164
frame0407.png,640,360,robot,454,94,498,204
frame0407.png,640,360,ball,357,146,375,163
frame0408.png,640,360,robot,454,94,498,204
frame0408.png,640,360,ball,356,144,374,161
frame0409.png,640,360,robot,454,94,498,204
frame0409.png,640,360,ball,350,139,368,156
frame0410.png,640,360,robot,436,83,480,193
frame0410.png,640,360,ball,342,136,360,153
frame0411.png,640,360,robot,427,83,475,193
frame0411.png,640,360,ball,333,132,351,149
frame0447.png,640,360,robot,194,113,219,158
frame0447.png,640,360,robot,101,94,132,152
frame0447.png,640,360,robot,372,128,405,187
frame0447.png,640,360,robot,290,110,330,205
frame0447.png,640,360,ball,396,181,413,200
frame0448.png,640,360,robot,194,113,219,158
frame0448.png,640,360,robot,101,94,132,152
frame0448.png,640,360,robot,372,126,405,185
frame0448.png,640,360,robot,290,110,330,205
frame0448.png,640,360,ball,399,181,416,200
frame0449.png,640,360,robot,193,114,218,156
frame0449.png,640,360,robot,100,95,131,153
frame0449.png,640,360,robot,374,124,407,181
frame0449.png,640,360,robot,290,110,333,205
frame0449.png,640,360,ball,397,178,414,197
frame0450.png,640,360,robot,191,112,216,154
frame0450.png,640,360,robot,97,93,128,151
frame0450.png,640,360,robot,370,124,403,181
frame0450.png,640,360,robot,286,110,329,205
frame0450.png,640,360,ball,395,178,412,195
frame0451.png,640,360,robot,189,114,214,156
frame0451.png,640,360,robot,95,92,126,150
frame0451.png,640,360,robot,362,124,395,181
frame0451.png,640,360,robot,285,109,328,204
frame0451.png,640,360,ball,392,180,409,197
frame0452.png,640,360,robot,188,110,213,152
frame0452.png,640,360,robot,91,89,122,147
frame0452.png,640,360,robot,362,120,395,177
frame0452.png,640,360,robot,283,108,326,204
frame0452.png,640,360,ball,390,177,407,194
frame0453.png,640,360,robot,186,109,211,151
frame0453.png,640,360,robot,91,87,122,145
frame0453.png,640,360,robot,362,118,395,175
frame0453.png,640,360,robot,281,102,325,198
frame0453.png,640,360,ball,391,173,408,190
frame0454.png,640,360,robot,185,105,210,147
frame0454.png,640,360,robot,88,85,119,143
frame0454.png,640,360,robot,362,118,395,175
frame0454.png,640,360,robot,275,101,319,197
frame0454.png,640,360,ball,389,173,406,190
frame0455.png,640,360,robot,182,105,207,147
frame0455.png,640,360,robot,85,85,116,143
frame0455.png,640,360,robot,360,118,393,177
frame0455.png,640,360,robot,263,100,308,196
frame0455.png,640,360,ball,386,173,403,190
frame0456.png,640,360,robot,185,101,210,143
frame0456.png,640,360,robot,88,79,119,137
frame0456.png,640,360,robot,364,114,397,173
frame0456.png,640,360,robot,268,99,313,195
frame0456.png,640,360,ball,389,169,406,186
frame0457.png,640,360,ball,393,162,411,180
frame0457.png,640,360,robot,189,94,214,136
frame0457.png,640,360,robot,93,71,124,129
frame0457.png,640,360,robot,366,106,399,165
frame0457.png,640,360,robot,272,97,319,187
frame0458.png,640,360,ball,390,160,408,178
frame0458.png,640,360,robot,187,93,212,135
frame0458.png,640,360,robot,91,70,122,128
frame0458.png,640,360,robot,364,104,397,163
frame0458.png,640,360,robot,277,92,319,186
frame0459.png,640,360,ball,389,158,407,176
frame0459.png,640,360,robot,185,90,210,132
frame0459.png,640,360,robot,88,68,119,126
frame0459.png,640,360,robot,364,102,397,161
frame0459.png,640,360,robot,274,87,320,182
frame0460.png,640,360,ball,383,156,401,174
frame0460.png,640,360,robot,180,84,206,126
frame0460.png,640,360,robot,82,60,113,118
frame0460.png,640,360,robot,358,100,391,159
frame0460.png,640,360,robot,269,85,315,180
frame0461.png,640,360,ball,380,153,398,171
frame0461.png,640,360,robot,176,84,202,126
frame0461.png,640,360,robot,78,59,109,118
frame0461.png,640,360,robot,356,96,389,155
frame0461.png,640,360,robot,263,82,309,177
frame0462.png,640,360,ball,380,149,398,167
frame0462.png,640,360,robot,173,84,201,126
frame0462.png,640,360,robot,78,62,109,121
frame0462.png,640,360,robot,354,92,383,155
frame0462.png,640,360,robot,262,80,308,175
frame0463.png,640,360,ball,385,148,403,166
frame0463.png,640,360,robot,178,85,206,127
frame0463.png,640,360,robot,81,65,112,124
frame0463.png,640,360,robot,358,93,384,152
frame0463.png,640,360,robot,273,81,319,176
frame0464.png,640,360,ball,382,144,400,162
frame0464.png,640,360,robot,174,84,200,127
frame0464.png,640,360,robot,78,65,109,124
frame0464.png,640,360,robot,266,78,315,173
frame0464.png,640,360,robot,356,89,384,150
frame0465.png,640,360,ball,379,141,397,159
frame0465.png,640,360,robot,170,82,197,125
frame0465.png,640,360,robot,73,65,104,124
frame0465.png,640,360,robot,259,76,308,171
frame0465.png,640,360,robot,356,85,384,146
frame0466.png,640,360,ball,371,137,389,155
frame0466.png,640,360,robot,162,74,189,117
frame0466.png,640,360,robot,64,56,95,115
frame0466.png,640,360,robot,255,68,297,163
frame0466.png,640,360,robot,348,79,377,140
frame0467.png,640,360,ball,371,136,389,154
frame0467.png,640,360,robot,161,73,188,116
frame0467.png,640,360,robot,64,53,95,112
frame0467.png,640,360,robot,256,68,298,163
frame0467.png,640,360,robot,345,80,372,141
frame0468.png,640,360,ball,373,138,391,156
frame0468.png,640,360,robot,164,75,191,118
frame0468.png,640,360,robot,64,53,95,112
frame0468.png,640,360,robot,263,68,308,165
frame0468.png,640,360,robot,346,80,373,141
frame0469.png,640,360,ball,373,136,391,154
frame0469.png,640,360,robot,164,72,191,115
frame0469.png,640,360,robot,64,53,95,112
frame0469.png,640,360,robot,262,66,307,163
frame0469.png,640,360,robot,346,78,373,139
frame0470.png,640,360,ball,369,135,387,153
frame0470.png,640,360,robot,160,71,187,114
frame0470.png,640,360,robot,64,53,95,112
frame0470.png,640,360,robot,257,67,298,162
frame0470.png,640,360,robot,346,78,373,139
frame0471.png,640,360,ball,367,134,385,152
frame0471.png,640,360,robot,158,71,185,114
frame0471.png,640,360,robot,56,51,87,110
frame0471.png,640,360,robot,253,66,295,161
frame0471.png,640,360,robot,346,78,373,139
frame0472.png,640,360,ball,363,130,381,148
frame0472.png,640,360,robot,154,67,181,110
frame0472.png,640,360,robot,52,48,83,107
frame0472.png,640,360,robot,253,66,295,161
frame0472.png,640,360,robot,341,75,368,136
frame0473.png,640,360,ball,361,129,379,147
frame0473.png,640,360,robot,150,64,177,107
frame0473.png,640,360,robot,49,44,80,103
frame0473.png,640,360,robot,250,59,297,156
frame0473.png,640,360,robot,337,73,364,131
frame0474.png,640,360,ball,359,130,377,148
frame0474.png,640,360,robot,147,65,174,108
frame0474.png,640,360,robot,47,45,78,104
frame0474.png,640,360,robot,247,59,294,156
frame0474.png,640,360,robot,337,73,364,131
frame0475.png,640,360,ball,355,129,373,147
frame0475.png,640,360,robot,145,64,172,107
frame0475.png,640,360,robot,44,43,75,102
frame0475.png,640,360,robot,243,59,290,156
frame0475.png,640,360,robot,337,73,364,131
frame0476.png,640,360,ball,355,128,373,146
frame0476.png,640,360,robot,144,64,171,107
frame0476.png,640,360,robot,42,42,73,101
frame0476.png,640,360,robot,242,59,289,156
frame0476.png,640,360,robot,337,74,364,132
frame0477.png,640,360,ball,356,130,374,148
frame0477.png,640,360,robot,145,63,172,106
frame0477.png,640,360,robot,43,44,74,103
frame0477.png,640,360,robot,246,60,293,157
frame0477.png,640,360,robot,337,75,364,133
frame0478.png,640,360,ball,357,132,375,150
frame0478.png,640,360,robot,145,66,172,109
frame0478.png,640,360,robot,44,45,75,104
frame0478.png,640,360,robot,246,62,296,159
frame0478.png,640,360,robot,338,75,365,133
frame0479.png,640,360,ball,354,134,372,152
frame0479.png,640,360,robot,144,69,171,112
frame0479.png,640,360,robot,42,45,73,106
frame0479.png,640,360,robot,246,66,296,163
frame0479.png,640,360,robot,338,78,365,136
frame0480.png,640,360,ball,352,133,370,151
frame0480.png,640,360,robot,140,70,167,113
frame0480.png,640,360,robot,39,48,70,109
frame0480.png,640,360,robot,243,66,293,163
frame0480.png,640,360,robot,338,78,365,136
frame0481.png,640,360,ball,350,137,368,155
frame0481.png,640,360,robot,140,72,167,115
frame0481.png,640,360,robot,38,50,69,111
frame0481.png,640,360,robot,243,69,289,162
frame0481.png,640,360,robot,336,81,363,139
frame0482.png,640,360,ball,348,136,366,154
frame0482.png,640,360,robot,136,71,163,114
frame0482.png,640,360,robot,35,49,66,110
frame0482.png,640,360,robot,241,70,284,163
frame0482.png,640,360,robot,334,81,361,139
frame0483.png,640,360,ball,347,137,365,155
frame0483.png,640,360,robot,135,73,162,116
frame0483.png,640,360,robot,33,52,64,113
frame0483.png,640,360,robot,239,71,282,164
frame0483.png,640,360,robot,333,81,360,139
frame0484.png,640,360,ball,348,137,366,155
frame0484.png,640,360,robot,137,77,164,120
frame0484.png,640,360,robot,34,55,65,116
frame0484.png,640,360,robot,242,70,285,167
frame0484.png,640,360,robot,335,84,362,142
frame0485.png,640,360,ball,348,137,366,155
frame0485.png,640,360,robot,136,77,163,120
frame0485.png,640,360,robot,34,55,65,116
frame0485.png,640,360,robot,244,70,289,167
frame0485.png,640,360,robot,335,84,362,142
frame0486.png,640,360,ball,344,136,362,154
frame0486.png,640,360,robot,132,74,159,117
frame0486.png,640,360,robot,31,52,62,113
frame0486.png,640,360,robot,241,69,287,165
frame0486.png,640,360,robot,336,84,363,142
frame0487.png,640,360,ball,344,137,362,155
frame0487.png,640,360,robot,132,75,159,118
frame0487.png,640,360,robot,29,54,60,115
frame0487.png,640,360,robot,235,69,281,165
frame0487.png,640,360,robot,336,84,363,142
frame0488.png,640,360,ball,343,138,361,156
frame0488.png,640,360,robot,130,75,157,118
frame0488.png,640,360,robot,27,54,58,115
frame0488.png,640,360,robot,233,69,279,165
frame0488.png,640,360,robot,337,84,364,142
frame0489.png,640,360,ball,341,136,359,154
frame0489.png,640,360,robot,128,74,155,117
frame0489.png,640,360,robot,24,53,55,114
frame0489.png,640,360,robot,232,69,279,165
frame0489.png,640,360,robot,337,84,364,142
frame0490.png,640,360,ball,339,136,357,154
frame0490.png,640,360,robot,126,73,153,116
frame0490.png,640,360,robot,22,52,53,113
frame0490.png,640,360,robot,232,69,279,165
frame0490.png,640,360,robot,337,84,364,142
frame0491.png,640,360,ball,338,138,356,156
frame0491.png,640,360,robot,127,73,154,116
frame0491.png,640,360,robot,22,52,53,113
frame0491.png,640,360,robot,232,69,279,165
frame0491.png,640,360,robot,334,86,361,144
frame0492.png,640,360,ball,338,138,356,156
frame0492.png,640,360,robot,125,73,152,116
frame0492.png,640,360,robot,21,52,52,113
frame0492.png,640,360,robot,228,69,275,165
frame0492.png,640,360,robot,334,86,361,144
frame0493.png,640,360,ball,338,137,356,155
frame0493.png,640,360,robot,126,73,153,116
frame0493.png,640,360,robot,21,51,52,112
frame0493.png,640,360,robot,228,69,275,165
frame0493.png,640,360,robot,333,86,360,144
frame0494.png,640,360,ball,337,137,355,155
frame0494.png,640,360,robot,126,72,153,115
frame0494.png,640,360,robot,21,49,52,110
frame0494.png,640,360,robot,228,69,275,165
frame0494.png,640,360,robot,333,86,360,144
frame0495.png,640,360,ball,339,137,357,155
frame0495.png,640,360,robot,128,73,155,116
frame0495.png,640,360,robot,24,50,55,111
frame0495.png,640,360,robot,0,34,27,167
frame0495.png,640,360,robot,234,69,281,165
frame0495.png,640,360,robot,333,86,360,144
frame0496.png,640,360,ball,337,136,355,154
frame0496.png,640,360,robot,127,73,154,116
frame0496.png,640,360,robot,23,49,54,110
frame0496.png,640,360,robot,0,34,27,167
frame0496.png,640,360,robot,232,69,279,165
frame0496.png,640,360,robot,333,86,360,144
frame0497.png,640,360,ball,337,135,355,153
frame0497.png,640,360,robot,125,72,152,115
frame0497.png,640,360,robot,22,49,53,110
frame0497.png,640,360,robot,0,34,37,167
frame0497.png,640,360,robot,229,67,270,163
frame0497.png,640,360,robot,333,86,360,144
frame0498.png,640,360,ball,336,135,354,153
frame0498.png,640,360,robot,125,71,152,114
frame0498.png,640,360,robot,0,34,47,167
frame0498.png,640,360,robot,230,67,271,163
frame0498.png,640,360,robot,335,81,356,142
frame0499.png,640,360,ball,335,134,353,152
frame0499.png,640,360,robot,125,71,152,114
frame0499.png,640,360,robot,0,34,51,167
frame0499.png,640,360,robot,333,80,356,138
frame0499.png,640,360,robot,230,67,271,163
frame0500.png,640,360,ball,335,133,353,151
frame0500.png,640,360,robot,124,71,151,114
frame0500.png,640,360,robot,4,34,59,167
frame0500.png,640,360,robot,333,80,356,138
frame0500.png,640,360,robot,232,64,278,160
frame0501.png,640,360,ball,335,133,353,151
frame0501.png,640,360,robot,124,71,151,114
frame0501.png,640,360,robot,12,30,67,163
frame0501.png,640,360,robot,333,80,356,138
frame0501.png,640,360,robot,232,65,278,161
frame0502.png,640,360,ball,335,133,353,151
frame0502.png,640,360,robot,123,70,150,113
frame0502.png,640,360,robot,14,32,77,165
frame0502.png,640,360,robot,333,80,356,138
frame0502.png,640,360,robot,230,64,270,159
frame0503.png,640,360,ball,334,134,352,152
frame0503.png,640,360,robot,123,69,150,112
frame0503.png,640,360,robot,16,32,79,165
frame0503.png,640,360,robot,333,80,356,138
frame0503.png,640,360,robot,230,64,270,159
frame0504.png,640,360,ball,335,133,353,151
frame0504.png,640,360,robot,123,69,150,112
frame0504.png,640,360,robot,28,32,87,165
frame0504.png,640,360,robot,331,80,354,138
frame0504.png,640,360,robot,230,64,274,159
frame0505.png,640,360,ball,333,133,351,151
frame0505.png,640,360,robot,123,69,150,112
frame0505.png,640,360,robot,32,36,91,165
frame0505.png,640,360,robot,329,80,352,138
frame0505.png,640,360,robot,230,64,274,159
frame0506.png,640,360,ball,333,134,351,152
frame0506.png,640,360,robot,119,69,146,112
frame0506.png,640,360,robot,14,45,43,109
frame0506.png,640,360,robot,36,38,91,165
frame0506.png,640,360,robot,329,80,352,138
frame0506.png,640,360,robot,227,64,272,159
frame0507.png,640,360,ball,333,133,351,151
frame0507.png,640,360,robot,118,69,145,112
frame0507.png,640,360,robot,14,45,43,109
frame0507.png,640,360,robot,40,40,107,165
frame0507.png,640,360,robot,329,80,352,138
frame0507.png,640,360,robot,224,65,269,160
frame0508.png,640,360,ball,332,134,350,152
frame0508.png,640,360,robot,118,69,145,112
frame0508.png,640,360,robot,14,45,46,109
frame0508.png,640,360,robot,52,44,107,163
frame0508.png,640,360,robot,329,80,352,138
frame0508.png,640,360,robot,224,66,269,161
frame0509.png,640,360,ball,333,134,351,152
frame0509.png,640,360,robot,118,69,145,112
frame0509.png,640,360,robot,14,45,46,109
frame0509.png,640,360,robot,60,44,115,163
frame0509.png,640,360,robot,329,80,352,138
frame0509.png,640,360,robot,226,66,275,160
frame0510.png,640,360,ball,332,134,350,152
frame0510.png,640,360,robot,118,69,145,112
frame0510.png,640,360,robot,14,44,46,108
frame0510.png,640,360,robot,66,46,121,165
frame0510.png,640,360,robot,331,80,354,138
frame0510.png,640,360,robot,227,66,276,160
frame0511.png,640,360,ball,332,134,350,152
frame0511.png,640,360,robot,119,69,146,112
frame0511.png,640,360,robot,76,48,125,165
frame0511.png,640,360,robot,329,80,352,138
frame0511.png,640,360,robot,224,65,273,159
frame0512.png,640,360,ball,333,133,351,151
frame0512.png,640,360,robot,119,69,146,112
frame0512.png,640,360,robot,15,44,46,108
frame0512.png,640,360,robot,78,50,137,165
frame0512.png,640,360,robot,331,80,354,138
frame0512.png,640,360,robot,224,65,273,159
frame0513.png,640,360,ball,335,135,353,153
frame0513.png,640,360,robot,120,69,147,112
frame0513.png,640,360,robot,17,44,48,108
frame0513.png,640,360,robot,90,52,141,165
frame0513.png,640,360,robot,333,80,356,138
frame0513.png,640,360,robot,226,66,275,160
frame0514.png,640,360,ball,335,134,353,152
frame0514.png,640,360,robot,18,44,49,108
frame0514.png,640,360,robot,100,52,151,165
frame0514.png,640,360,robot,333,80,356,138
frame0514.png,640,360,robot,230,66,279,160
frame0515.png,640,360,ball,335,133,353,151
frame0515.png,640,360,robot,20,44,51,108
frame0515.png,640,360,robot,104,52,155,165
frame0515.png,640,360,robot,333,80,356,138
frame0515.png,640,360,robot,231,66,280,160
frame0516.png,640,360,ball,338,134,356,152
frame0516.png,640,360,robot,22,43,53,107
frame0516.png,640,360,robot,114,52,165,165
frame0516.png,640,360,robot,337,80,360,138
frame0516.png,640,360,robot,232,68,280,160
frame0517.png,640,360,ball,339,133,357,151
frame0517.png,640,360,robot,23,43,54,107
frame0517.png,640,360,robot,118,52,171,165
frame0517.png,640,360,robot,337,80,360,138
frame0517.png,640,360,robot,232,68,280,157
frame0518.png,640,360,ball,339,132,357,150
frame0518.png,640,360,robot,24,43,55,107
frame0518.png,640,360,robot,126,52,177,165
frame0518.png,640,360,robot,337,80,360,138
frame0518.png,640,360,robot,232,68,280,157
frame0519.png,640,360,ball,338,134,356,152
frame0519.png,640,360,robot,24,43,55,107
frame0519.png,640,360,robot,134,52,183,165
frame0519.png,640,360,robot,335,80,358,138
frame0519.png,640,360,robot,234,68,282,157
frame0520.png,640,360,ball,336,133,354,151
frame0520.png,640,360,robot,20,43,51,107
frame0520.png,640,360,robot,138,54,187,167
frame0520.png,640,360,robot,333,80,356,138
frame0520.png,640,360,robot,233,68,281,157
frame0521.png,640,360,ball,337,133,355,151
frame0521.png,640,360,robot,125,65,151,111
frame0521.png,640,360,robot,20,41,51,105
frame0521.png,640,360,robot,148,56,197,169
frame0521.png,640,360,robot,335,80,358,138
frame0521.png,640,360,robot,233,68,281,157
frame0522.png,640,360,ball,333,135,351,153
frame0522.png,640,360,robot,121,65,147,111
frame0522.png,640,360,robot,16,41,47,105
frame0522.png,640,360,robot,584,68,638,319
frame0522.png,640,360,robot,142,56,201,169
frame0522.png,640,360,robot,331,82,354,140
frame0522.png,640,360,robot,233,67,281,157
frame0523.png,640,360,ball,327,136,345,154
frame0523.png,640,360,robot,115,65,141,111
frame0523.png,640,360,robot,9,40,40,104
frame0523.png,640,360,robot,576,68,638,319
frame0523.png,640,360,robot,150,60,203,167
frame0523.png,640,360,robot,325,82,348,140
frame0523.png,640,360,robot,230,67,278,157
frame0524.png,640,360,ball,327,134,345,152
frame0524.png,640,360,robot,112,65,138,111
frame0524.png,640,360,robot,9,40,40,104
frame0524.png,640,360,robot,570,68,638,319
frame0524.png,640,360,robot,152,60,205,167
frame0524.png,640,360,robot,323,84,346,142
frame0524.png,640,360,robot,230,67,278,157
frame0525.png,640,360,ball,327,137,345,155
frame0525.png,640,360,robot,114,67,140,113
frame0525.png,640,360,robot,7,41,38,105
frame0525.png,640,360,robot,554,80,638,323
frame0525.png,640,360,robot,158,64,215,173
frame0525.png,640,360,robot,323,84,346,142
frame0525.png,640,360,robot,235,71,283,161
frame0526.png,640,360,ball,324,143,342,161
frame0526.png,640,360,robot,111,75,137,121
frame0526.png,640,360,robot,6,49,37,113
frame0526.png,640,360,robot,542,80,626,323
frame0526.png,640,360,robot,162,72,215,179
frame0526.png,640,360,robot,321,92,344,150
frame0526.png,640,360,robot,232,76,280,166
frame0527.png,640,360,ball,321,148,339,166
frame0527.png,640,360,robot,109,81,135,127
frame0527.png,640,360,robot,3,57,34,121
frame0527.png,640,360,robot,520,75,622,333
frame0527.png,640,360,robot,160,76,213,183
frame0527.png,640,360,robot,317,96,340,154
frame0527.png,640,360,robot,229,84,276,169
frame0528.png,640,360,ball,320,151,338,169
frame0528.png,640,360,robot,107,84,133,130
frame0528.png,640,360,robot,3,61,34,125
frame0528.png,640,360,robot,509,70,641,341
frame0528.png,640,360,robot,172,74,221,183
frame0528.png,640,360,robot,317,98,340,156
frame0528.png,640,360,robot,230,88,280,172
frame0529.png,640,360,ball,320,150,338,168
frame0529.png,640,360,robot,107,86,136,132
frame0529.png,640,360,robot,3,63,34,127
frame0529.png,640,360,robot,494,63,641,324
frame0529.png,640,360,robot,172,80,223,187
frame0529.png,640,360,robot,317,98,340,156
frame0529.png,640,360,robot,235,90,283,174
frame0530.png,640,360,ball,319,151,337,169
frame0530.png,640,360,robot,104,87,133,133
frame0530.png,640,360,robot,0,62,31,126
frame0530.png,640,360,robot,490,56,641,313
frame0530.png,640,360,robot,180,80,223,191
frame0530.png,640,360,robot,313,96,336,154
frame0530.png,640,360,robot,238,90,282,174
frame0531.png,640,360,ball,319,151,337,169
frame0531.png,640,360,robot,105,87,134,130
frame0531.png,640,360,robot,0,62,31,126
frame0531.png,640,360,robot,503,55,641,308
frame0531.png,640,360,robot,186,78,233,191
frame0531.png,640,360,robot,313,96,336,154
frame0531.png,640,360,robot,238,90,282,174
frame0532.png,640,360,ball,318,150,336,168
frame0532.png,640,360,robot,104,87,133,130
frame0532.png,640,360,robot,0,60,31,124
frame0532.png,640,360,robot,531,72,641,314
frame0532.png,640,360,robot,188,78,239,187
frame0532.png,640,360,robot,313,96,336,154
frame0532.png,640,360,robot,239,89,284,171
frame0533.png,640,360,ball,318,148,336,166
frame0533.png,640,360,robot,103,84,132,127
frame0533.png,640,360,robot,0,58,31,122
frame0533.png,640,360,robot,572,110,641,307
frame0533.png,640,360,robot,196,78,243,187
frame0533.png,640,360,robot,313,96,336,154
frame0533.png,640,360,robot,240,88,285,170
frame0534.png,640,360,ball,318,150,336,168
frame0534.png,640,360,robot,103,84,132,127
frame0534.png,640,360,robot,0,58,31,122
frame0534.png,640,360,robot,198,78,249,189
frame0534.png,640,360,robot,313,96,336,154
frame0534.png,640,360,robot,243,89,292,170
frame0535.png,640,360,ball,316,150,334,168
frame0535.png,640,360,robot,102,84,131,127
frame0535.png,640,360,robot,0,59,31,123
frame0535.png,640,360,robot,206,82,255,189
frame0535.png,640,360,robot,311,96,334,154
frame0535.png,640,360,robot,252,89,290,170
frame0536.png,640,360,ball,316,149,334,167
frame0536.png,640,360,robot,101,84,130,127
frame0536.png,640,360,robot,0,58,27,122
frame0536.png,640,360,robot,210,84,255,189
frame0536.png,640,360,robot,311,96,334,154
frame0536.png,640,360,robot,250,89,289,170
frame0537.png,640,360,ball,316,150,334,168
frame0537.png,640,360,robot,101,85,130,128
frame0537.png,640,360,robot,0,58,26,122
frame0537.png,640,360,robot,216,86,259,189
frame0537.png,640,360,robot,311,98,334,156
frame0537.png,640,360,robot,251,89,297,170
frame0538.png,640,360,ball,315,150,333,168
frame0538.png,640,360,robot,101,85,130,128
frame0538.png,640,360,robot,0,58,26,122
frame0538.png,640,360,robot,220,86,265,189
frame0538.png,640,360,robot,311,98,334,156
frame0538.png,640,360,robot,251,89,300,170
frame0539.png,640,360,ball,315,150,333,168
frame0539.png,640,360,robot,101,84,130,127
frame0539.png,640,360,robot,0,58,26,122
frame0539.png,640,360,robot,218,86,267,189
frame0539.png,640,360,robot,311,98,334,156
frame0539.png,640,360,robot,259,89,300,170
frame0540.png,640,360,ball,315,152,333,170
frame0540.png,640,360,robot,100,85,129,128
frame0540.png,640,360,robot,0,58,26,122
frame0540.png,640,360,robot,580,144,639,331
frame0540.png,640,360,robot,234,88,277,189
frame0540.png,640,360,robot,311,98,334,156
frame0540.png,640,360,robot,259,89,297,170
frame0541.png,640,360,ball,313,151,331,169
frame0541.png,640,360,robot,99,83,128,126
frame0541.png,640,360,robot,0,58,26,122
frame0541.png,640,360,robot,530,100,639,339
frame0541.png,640,360,robot,234,88,277,189
frame0541.png,640,360,robot,311,98,334,156
frame0541.png,640,360,robot,259,90,294,167
frame0542.png,640,360,ball,314,150,332,168
frame0542.png,640,360,robot,99,84,128,127
frame0542.png,640,360,robot,0,57,26,121
frame0542.png,640,360,robot,520,58,639,339
frame0542.png,640,360,robot,240,88,283,189
frame0542.png,640,360,robot,311,98,334,156
frame0542.png,640,360,robot,265,90,300,167
frame0543.png,640,360,ball,314,150,332,168
frame0543.png,640,360,robot,99,83,128,126
frame0543.png,640,360,robot,0,56,26,120
frame0543.png,640,360,robot,526,58,639,339
frame0543.png,640,360,robot,244,88,289,189
frame0543.png,640,360,robot,311,98,334,156
frame0543.png,640,360,robot,272,91,307,168
frame0544.png,640,360,ball,314,150,332,168
frame0544.png,640,360,robot,98,83,127,126
frame0544.png,640,360,robot,0,56,26,120
frame0544.png,640,360,robot,518,51,641,360
frame0544.png,640,360,robot,244,94,293,191
frame0544.png,640,360,robot,311,98,334,156
frame0544.png,640,360,robot,273,92,308,169
frame0545.png,640,360,ball,312,150,330,168
frame0545.png,640,360,robot,98,79,127,122
frame0545.png,640,360,robot,0,53,26,117
frame0545.png,640,360,robot,556,46,641,360
frame0545.png,640,360,robot,311,98,334,156
frame0545.png,640,360,robot,257,85,312,189
frame0546.png,640,360,ball,313,150,331,168
frame0546.png,640,360,robot,98,81,127,124
frame0546.png,640,360,robot,0,53,26,117
frame0546.png,640,360,robot,555,59,641,360
frame0546.png,640,360,robot,259,88,314,191
frame0547.png,640,360,ball,311,150,329,168
frame0547.png,640,360,robot,97,81,126,124
frame0547.png,640,360,robot,0,52,26,116
frame0547.png,640,360,robot,544,70,641,360
frame0547.png,640,360,robot,262,89,317,192
frame0548.png,640,360,ball,311,151,329,170
frame0548.png,640,360,robot,97,81,126,124
frame0548.png,640,360,robot,0,52,26,116
frame0548.png,640,360,robot,544,66,641,358
frame0548.png,640,360,robot,262,90,317,193
frame0549.png,640,360,ball,310,147,328,166
frame0549.png,640,360,robot,97,81,126,124
frame0549.png,640,360,robot,0,46,20,110
frame0549.png,640,360,robot,545,58,641,358
frame0549.png,640,360,robot,264,87,322,189
frame0550.png,640,360,ball,307,147,325,166
frame0550.png,640,360,robot,92,75,124,119
frame0550.png,640,360,robot,527,58,638,360
frame0550.png,640,360,robot,273,86,331,190
frame0551.png,640,360,ball,304,148,325,167
frame0551.png,640,360,robot,92,76,124,120
frame0551.png,640,360,robot,527,58,638,360
frame0551.png,640,360,robot,274,85,332,190
frame0552.png,640,360,ball,304,148,325,167
frame0552.png,640,360,robot,90,75,122,119
frame0552.png,640,360,robot,511,52,632,358
